seed_id,mixing_level,cosine_distance
seed_074,60,0.003016054630279541
seed_074,100,0.0031853318214416504
seed_075,30,0.0006611943244934082
seed_075,60,0.0024797916412353516
seed_075,100,0.002318084239959717
seed_076,30,0.0009490251541137695
seed_076,60,0.002760767936706543
seed_076,100,0.003338038921356201
seed_077,30,0.0012445449829101562
seed_077,60,0.003586709499359131
seed_077,100,0.0037336349487304688
seed_078,30,0.001537024974822998
seed_078,60,0.0029796957969665527
seed_078,100,0.00292360782623291
seed_079,30,0.0011654496192932129
seed_079,60,0.004776179790496826
seed_079,100,0.003979325294494629
seed_080,30,0.0010434985160827637
seed_080,60,0.003147602081298828
seed_080,100,0.0033891797065734863
seed_081,30,0.0016066431999206543
seed_081,60,0.002625703811645508
seed_081,100,0.002568542957305908
seed_082,30,0.0013331174850463867
seed_082,60,0.002674281597137451
seed_082,100,0.002918422222137451
seed_083,30,0.0017299056053161621
seed_083,60,0.003155946731567383
seed_083,100,0.0034009814262390137
seed_084,30,0.0011079907417297363
seed_084,60,0.0027512311935424805
seed_084,100,0.002746105194091797
seed_085,30,0.0009265542030334473
seed_085,60,0.0027678608894348145
seed_085,100,0.003005504608154297
seed_086,30,0.001828014850616455
seed_086,60,0.002949059009552002
seed_086,100,0.003466486930847168
seed_087,30,0.0009477734565734863
seed_087,60,0.003137052059173584
seed_087,100,0.003275275230407715
seed_088,30,0.002551436424255371
seed_088,60,0.004111289978027344
seed_088,100,0.005479693412780762
seed_089,30,0.002101302146911621
seed_089,60,0.003299117088317871
seed_089,100,0.004199802875518799
seed_090,30,0.0010355114936828613
seed_090,60,0.0023943185806274414
seed_090,100,0.003593266010284424
seed_091,30,0.0006882548332214355
seed_091,60,0.002204000949859619
seed_091,100,0.002249419689178467
seed_092,30,0.001495063304901123
seed_092,60,0.0029372572898864746
seed_092,100,0.0029217004776000977
seed_093,30,0.0011551380157470703
seed_093,60,0.003447294235229492
seed_093,100,0.003298044204711914
seed_094,30,0.001983463764190674
seed_094,60,0.0029162168502807617
seed_094,100,0.0037848353385925293
seed_095,30,0.001767277717590332
seed_095,60,0.002600729465484619
seed_095,100,0.0026553869247436523
seed_096,30,0.0016974806785583496
seed_096,60,0.0034860968589782715
seed_096,100,0.003791630268096924
seed_097,30,0.0009827017784118652
seed_097,60,0.0030235648155212402
seed_097,100,0.0031772851943969727
seed_098,30,0.00267714262008667
seed_098,60,0.003094494342803955
seed_098,100,0.0031780004501342773
seed_099,30,0.001632988452911377
seed_099,60,0.0024886131286621094
seed_099,100,0.0032618045806884766
seed_100,30,0.0010202527046203613
seed_100,60,0.0031775832176208496
seed_100,100,0.003645002841949463
seed_101,30,0.0012447834014892578
seed_101,60,0.0027396082878112793
seed_101,100,0.003086388111114502
seed_102,30,0.0020685195922851562
seed_102,60,0.003145575523376465
seed_102,100,0.0035951733589172363
seed_103,30,0.0019788146018981934
seed_103,60,0.0036493539810180664
seed_103,100,0.0033899545669555664
seed_104,30,0.0014815330505371094
seed_104,60,0.002574324607849121
seed_104,100,0.003436565399169922
seed_105,30,0.001910090446472168
seed_105,60,0.00326693058013916
seed_105,100,0.0035033822059631348
