seed_id,mixing_level,cosine_distance
seed_041,100,0.5811035335063934
seed_042,30,0.5129405856132507
seed_042,60,0.7806802093982697
seed_042,100,0.7459965646266937
seed_043,30,0.21980416774749756
seed_043,60,0.3911973237991333
seed_043,100,0.4403391480445862
seed_044,30,0.42857617139816284
seed_044,60,0.6891054809093475
seed_044,100,0.6855417191982269
seed_045,30,0.3454378843307495
seed_045,60,0.4735756516456604
seed_045,100,0.48499494791030884
seed_046,30,0.23462426662445068
seed_046,60,0.41380709409713745
seed_046,100,0.3969155550003052
seed_047,30,0.462253212928772
seed_047,60,0.4277868866920471
seed_047,100,0.4513353109359741
seed_048,30,0.520412415266037
seed_048,60,0.6521015763282776
seed_048,100,0.6461175084114075
seed_049,30,0.35195398330688477
seed_049,60,0.5231918692588806
seed_049,100,0.5196804404258728
seed_050,30,0.41728729009628296
seed_050,60,0.6595938503742218
seed_050,100,0.6735011041164398
seed_051,30,0.4990636110305786
seed_051,60,0.5394457578659058
seed_051,100,0.6427532732486725
seed_052,30,0.49569272994995117
seed_052,60,0.6432912945747375
seed_052,100,0.6586094796657562
seed_053,30,0.41143202781677246
seed_053,60,0.612662136554718
seed_053,100,0.6204098761081696
seed_054,30,0.5665827095508575
seed_054,60,0.5812648236751556
seed_054,100,0.5877380073070526
seed_055,30,0.4715844392776489
seed_055,60,0.6296083629131317
seed_055,100,0.6553283631801605
seed_056,30,0.4710969924926758
seed_056,60,0.6381023824214935
seed_056,100,0.6195872128009796
seed_057,30,0.49216580390930176
seed_057,60,0.5573754012584686
seed_057,100,0.555045872926712
seed_058,30,0.3921360373497009
seed_058,60,0.6243132650852203
seed_058,100,0.6236721873283386
seed_059,30,0.33400100469589233
seed_059,60,0.6606205403804779
seed_059,100,0.7140604555606842
seed_060,30,0.2707563042640686
seed_060,60,0.48021399974823
seed_060,100,0.5418896377086639
seed_061,30,0.4831749200820923
seed_061,60,0.5863554179668427
seed_061,100,0.5840644538402557
seed_062,30,0.5611942708492279
seed_062,60,0.6883474290370941
seed_062,100,0.632129430770874
seed_063,30,0.4045460820198059
seed_063,60,0.608226090669632
seed_063,100,0.6516355872154236
seed_064,30,0.26232147216796875
seed_064,60,0.5192995965480804
seed_064,100,0.5798034071922302
seed_065,30,0.5310837924480438
seed_065,60,0.5354800522327423
seed_065,100,0.5778180360794067
seed_066,30,0.5031836628913879
seed_066,60,0.6091790199279785
seed_066,100,0.5987001359462738
seed_067,30,0.4499809145927429
seed_067,60,0.519510418176651
seed_067,100,0.5116084516048431
seed_068,30,0.5229444801807404
seed_068,60,0.5740199387073517
seed_068,100,0.6891676485538483
seed_069,30,0.29225510358810425
