seed_id,mixing_level,cosine_distance
seed_068,100,0.16466379165649414
seed_069,30,0.059198617935180664
seed_069,60,0.19848406314849854
seed_069,100,0.19776755571365356
seed_070,30,0.05568230152130127
seed_070,60,0.23919034004211426
seed_070,100,0.24585843086242676
seed_071,30,0.04771900177001953
seed_071,60,0.16395729780197144
seed_071,100,0.15740597248077393
seed_072,30,0.09105068445205688
seed_072,60,0.16881591081619263
seed_072,100,0.16448014974594116
seed_073,30,0.04937887191772461
seed_073,60,0.1480855941772461
seed_073,100,0.17352986335754395
seed_074,30,0.07473653554916382
seed_074,60,0.19176900386810303
seed_074,100,0.15515053272247314
seed_075,30,0.015587925910949707
seed_075,60,0.16933101415634155
seed_075,100,0.1291927695274353
seed_076,30,0.028177499771118164
seed_076,60,0.15724492073059082
seed_076,100,0.17751950025558472
seed_077,30,0.03557819128036499
seed_077,60,0.18372571468353271
seed_077,100,0.18018746376037598
seed_078,30,0.028956711292266846
seed_078,60,0.16168445348739624
seed_078,100,0.1483338475227356
seed_079,30,0.05693751573562622
seed_079,60,0.20554006099700928
seed_079,100,0.18147456645965576
seed_080,30,0.05402326583862305
seed_080,60,0.15303152799606323
seed_080,100,0.17562085390090942
seed_081,30,0.07421952486038208
seed_081,60,0.12420856952667236
seed_081,100,0.17248570919036865
seed_082,30,0.060080766677856445
seed_082,60,0.15642189979553223
seed_082,100,0.16360604763031006
seed_083,30,0.09140229225158691
seed_083,60,0.21646517515182495
seed_083,100,0.19027167558670044
seed_084,30,0.06854337453842163
seed_084,60,0.21025168895721436
seed_084,100,0.20740240812301636
seed_085,30,0.03297102451324463
seed_085,60,0.13736921548843384
seed_085,100,0.1339513659477234
seed_086,30,0.07020556926727295
seed_086,60,0.1960788369178772
seed_086,100,0.17450547218322754
seed_087,30,0.026071131229400635
seed_087,60,0.14435988664627075
seed_087,100,0.19799363613128662
seed_088,30,0.09797894954681396
seed_088,60,0.18617933988571167
seed_088,100,0.21194249391555786
seed_089,30,0.12755733728408813
seed_089,60,0.15340656042099
seed_089,100,0.19748246669769287
seed_090,30,0.03265935182571411
seed_090,60,0.18042564392089844
seed_090,100,0.17404711246490479
seed_091,30,0.037040114402770996
seed_091,60,0.15317606925964355
seed_091,100,0.1340654492378235
seed_092,30,0.041079938411712646
seed_092,60,0.18244367837905884
seed_092,100,0.18922096490859985
seed_093,30,0.02099686861038208
seed_093,60,0.17014241218566895
seed_093,100,0.14849287271499634
seed_094,30,0.0361710786819458
seed_094,60,0.16043025255203247
seed_094,100,0.16921913623809814
seed_095,30,0.05469542741775513
seed_095,60,0.2022266983985901
seed_095,100,0.19644945859909058
seed_096,30,0.062267303466796875
seed_096,60,0.18848156929016113
seed_096,100,0.2029755711555481
seed_097,30,0.025818288326263428
seed_097,60,0.16626650094985962
seed_097,100,0.16522538661956787
seed_098,30,0.08466517925262451
seed_098,60,0.2062254548072815
seed_098,100,0.20241212844848633
seed_099,30,0.06229507923126221
seed_099,60,0.13679629564285278
seed_099,100,0.1869128942489624
seed_100,30,0.03327065706253052
seed_100,60,0.18130439519882202
seed_100,100,0.18390995264053345
seed_101,30,0.0697813630104065
seed_101,60,0.17156058549880981
seed_101,100,0.15874391794204712
seed_102,30,0.050006747245788574
seed_102,60,0.1449071168899536
seed_102,100,0.2000035047531128
seed_103,30,0.05431884527206421
seed_103,60,0.189020037651062
seed_103,100,0.1876899003982544
seed_104,30,0.05459010601043701
seed_104,60,0.12954509258270264
seed_104,100,0.1410456895828247
seed_105,30,0.09422659873962402
seed_105,60,0.1460719108581543
seed_105,100,0.17749232053756714
